,"mathsat5","{0}",,,,,,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-43-50.smt2",0,229.614138477801,259.578,269.985,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-36.smt2",0,25.7780700740056,26.641,28.347,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-37.smt2",0,28.9051291631084,32.359,34.366,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-38.smt2",0,35.6795229909755,39.688,42.195,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-39.smt2",0,46.2724768620538,50.188,52.679,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-40.smt2",0,55.0589695047074,64.297,67.375,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-41.smt2",0,62.9280344006923,69.516,73.016,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-42.smt2",0,76.6863953488372,78.813,82.935,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-43.smt2",0,88.7162962962963,114.5,119.631,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-39.smt2",0,33.8280736863711,39.391,41.74,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-44.smt2",0,102.124503138075,116.672,121.664,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-40.smt2",0,49.8285060975608,42.969,45.133,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-41.smt2",0,59.1767398157129,58.328,60.906,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-42.smt2",0,73.0488148984199,77.344,81.396,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-43.smt2",0,82.9208935950413,95.922,100.582,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-44.smt2",0,102.981648284314,100.422,105.066,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-45.smt2",0,128.638123515439,129.438,134.918,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-46.smt2",0,146.260847355769,145.422,151.633,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-47.smt2",0,161.316617137197,155.688,162.19,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-48.smt2",0,190.952566477768,209.391,219.024,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-49.smt2",0,236.739288774636,264.125,274.703,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-45.smt2",0,121.312362878456,132.156,138.065,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-44-50.smt2",0,205.812827367962,225.391,234.589,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-46.smt2",0,144.670822102426,153.938,160.722,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-47.smt2",0,158.520796895496,173.297,180.976,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-48.smt2",0,184.835284189895,202.859,211.784,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-49.smt2",0,216.697736418511,257.406,268.499,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-4-50.smt2",0,232.931599743699,260.656,271.789,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-39.smt2",0,33.0864635942761,37.578,40.035,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-40.smt2",0,50.1327413479053,52.625,55.624,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-41.smt2",0,64.4295512547852,72.406,75.949,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-42.smt2",0,72.6881841068301,79.359,83.276,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-43.smt2",0,86.078426839293,100.109,104.368,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-44.smt2",0,105.049655065898,121.922,127.406,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-45.smt2",0,119.921926824212,138.266,144.605,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-46.smt2",0,141.076787243151,157.531,164.593,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-47.smt2",0,171.634020896165,190.422,198.575,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-48.smt2",0,194.413824196208,225.453,235.233,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-49.smt2",0,212.118804520222,255.719,267.015,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-45-50.smt2",0,253.271277173913,278.453,290.478,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-39.smt2",0,34.0682392102847,35.469,37.49,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-40.smt2",0,53.3945751770096,61.281,63.746,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-41.smt2",0,60.3765364583334,69.266,72.742,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-42.smt2",0,73.7315296854231,79.547,83.45,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-43.smt2",0,85.6825629803587,95.922,100.544,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-44.smt2",0,100.96744075328,114.047,119.528,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-45.smt2",0,129.219578180212,139.844,146.063,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-46.smt2",0,140.569460035923,149.641,156.417,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-47.smt2",0,173.982784266196,188.703,196.644,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-48.smt2",0,192.006433007986,206.875,215.439,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-49.smt2",0,225.467535621762,249.609,260.733,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-46-50.smt2",0,235.199202849389,248.578,259.355,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-40.smt2",0,46.7334428452232,53.547,56.421,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-41.smt2",0,59.3365928369463,60.188,63.299,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-42.smt2",0,66.8381826320501,71.375,74.615,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-43.smt2",0,87.6168317875211,99.344,104.033,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-44.smt2",0,113.181443914081,113.344,118.381,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-45.smt2",0,129.106169336894,138.672,144.754,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-46.smt2",0,152.456647843942,177.453,185.306,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-47.smt2",0,189.53256302521,204.844,213.718,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-48.smt2",0,192.561115843271,216.125,225.636,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-49.smt2",0,217.377701648841,233.172,243.065,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-47-50.smt2",0,241.259681628392,276.203,288.309,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-40.smt2",0,43.9079501295337,48.609,51.421,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-41.smt2",0,60.5030329289428,66.75,70.125,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-42.smt2",0,72.9442917205692,80.859,84.854,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-43.smt2",0,85.9932692307692,96.188,100.976,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-44.smt2",0,100.170901912811,107.641,112.579,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-45.smt2",0,124.410139379662,151.469,157.593,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-46.smt2",0,139.240083885667,160.672,168.724,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-47.smt2",0,166.711871238177,185.359,192.97,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-48.smt2",0,181.732952104811,202.234,211.11,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-49.smt2",0,207.840493947255,229.797,239.847,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-50.smt2",0,248.764249255636,279.563,291.615,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-41.smt2",0,52.6593841796055,59.984,63.147,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-42.smt2",0,76.1201302443523,78.922,82.75,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-43.smt2",0,98.1402533301617,98.609,103.106,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-44.smt2",0,109.222360450022,120.656,126.19,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-45.smt2",0,111.072154702408,116.859,122.251,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-46.smt2",0,137.657496946254,161.609,168.768,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-47.smt2",0,170.190430925222,192.563,200.957,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-48.smt2",0,197.694660909857,224.344,234.151,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-49.smt2",0,244.099699063754,261.719,272.83,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-50.smt2",0,230.540038693847,291.922,304.414,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-42.smt2",0,70.5072127290738,68.047,70.966,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-43.smt2",0,90.1839743589741,84.063,88.059,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-44.smt2",0,101.580437219731,108.281,112.632,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-45.smt2",0,116.312010712814,134.938,141.071,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-46.smt2",0,149.465494186046,153.609,160.488,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-47.smt2",0,166.258661825726,191.531,199.971,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-48.smt2",0,188.349357646084,217.25,226.662,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-49.smt2",0,202.733500417711,232,243.453,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-50.smt2",0,241.131557815846,269.141,280.524,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-43.smt2",0,66.1722560975607,57.063,59.729,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-44.smt2",0,100.167324093817,112.281,117.364,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-45.smt2",0,124.271264044944,132.172,138.164,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-46.smt2",0,141.777108433735,168.75,176.16,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-47.smt2",0,153.76854334227,164.5,171.616,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-48.smt2",0,181.372989130435,199.406,207.769,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-49.smt2",0,213.649210017197,237.547,247.984,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-50.smt2",0,252.398881688963,288.594,300.1,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-44.smt2",0,81.9727979274612,90.75,95.107,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-45.smt2",0,109.484434561626,123.563,129.202,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-46.smt2",0,134.389377814163,156.938,163.965,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-47.smt2",0,172.121251665926,185.203,193.228,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-48.smt2",0,214.904258505031,214.391,224.045,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-49.smt2",0,210.310409426586,231.422,241.123,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-50.smt2",0,238.457991803279,257.266,268.206,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-34.smt2",0,14.1618729270315,16.328,17.96,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-45.smt2",0,98.4317668323543,104.125,109.113,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-46.smt2",0,140.778149477807,154.641,161.318,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-47.smt2",0,154.869991652755,177.375,185.287,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-48.smt2",0,175.53379941127,199.531,208.274,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-49.smt2",0,205.936979623138,224.641,233.7,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-35.smt2",0,17.6057436287562,22.125,24.169,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-50.smt2",0,223.942357234865,249.313,260.096,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-36.smt2",0,23.8167146381579,27.688,29.446,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-37.smt2",0,30.3863944043321,32.188,34.473,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-38.smt2",0,36.4074534833405,40.219,42.5,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-39.smt2",0,52.1270020891365,53.672,56.551,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-40.smt2",0,54.401856984479,58.641,61.393,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-41.smt2",0,63.484906462585,71.375,74.4,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-42.smt2",0,80.262510360547,92.578,96.373,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-43.smt2",0,90.0204486904251,100.219,104.77,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-44.smt2",0,106.573367166814,115.438,120.738,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-45.smt2",0,110.921795685279,125.344,131.298,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-46.smt2",0,133.921977796053,155.688,162.641,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-47.smt2",0,163.946877782725,176.016,184.022,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-48.smt2",0,180.699753324753,201.344,210.232,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-49.smt2",0,206.681830631026,225.453,234.593,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-45.smt2",0,118.833868684669,130.422,136.487,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-50.smt2",0,244.21308223413,283.203,295.645,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-46.smt2",0,134.880387029289,154.094,161.067,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-47.smt2",0,163.679430509868,190.281,198.709,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-48.smt2",0,189.497119815668,216.219,225.719,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-49.smt2",0,216.005116959064,247.188,257.504,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-50.smt2",0,241.125216731686,265.906,277.366,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-46.smt2",0,112.220047278598,116.297,121.766,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-47.smt2",0,154.992874945817,170.922,179.148,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-48.smt2",0,182.543983540925,196.156,204.584,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-49.smt2",0,199.597793509715,230.797,240.733,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-50.smt2",0,225.223176865046,256.875,267.929,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-46.smt2",0,111.87296875,128.344,134.284,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-47.smt2",0,154.218997705465,176.703,184.857,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-48.smt2",0,189.336274827288,209.609,219.123,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-49.smt2",0,200.58439329131,212.953,222.26,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-50.smt2",0,250.327400846702,268.516,280.036,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-47.smt2",0,122.605410058431,140.422,146.68,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-48.smt2",0,201.603509719222,223.094,232.918,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-49.smt2",0,190.120888509184,212.75,221.655,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-50.smt2",0,227.198475740661,252.938,263.802,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-47.smt2",0,142.923473869126,155.563,161.858,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-48.smt2",0,173.534305555556,223.969,233.064,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-49.smt2",0,197.719196074544,238.359,248.698,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-50.smt2",0,231.663621007371,270.422,281.168,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-48.smt2",0,141.928040267098,167.641,175.065,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-49.smt2",0,190.566618663594,197.672,206.241,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-50.smt2",0,219.293462343096,250.531,260.93,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-48.smt2",0,151.376089773798,153.547,160.274,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-49.smt2",0,203.739479457519,244.156,254.948,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-50.smt2",0,234.59623059867,252.875,263.585,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-61-49.smt2",0,187.593145327295,217.813,227.329,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-61-50.smt2",0,228.798495072836,255.266,266.343,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-62-49.smt2",0,170.166451335056,188.875,196.772,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-62-50.smt2",0,163.714512711864,184.688,192.957,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-63-50.smt2",0,184.058119158878,207.109,216.18,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-34.smt2",0,15.8836813567143,16.453,17.398,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-35.smt2",0,17.8115938380991,21.141,22.691,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-36.smt2",0,25.172642329422,27.688,29.52,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-37.smt2",0,27.9670364169108,31.938,33.926,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-38.smt2",0,38.5986189037548,42.75,45.006,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-39.smt2",0,45.5619955609362,53.969,57.373,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-40.smt2",0,53.7514666064982,56.938,59.926,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-41.smt2",0,67.7602277633852,75.016,78.621,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-42.smt2",0,72.609118852459,80.453,84.579,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-43.smt2",0,88.2161777583188,96.313,100.582,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-44.smt2",0,104.877880313199,112.047,116.655,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-45.smt2",0,123.02959306637,158.609,165.52,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-46.smt2",0,141.820059450595,165.344,172.737,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-47.smt2",0,158.074171212757,180.063,187.975,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-48.smt2",0,187.699969021066,217.219,226.859,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-49.smt2",0,187.916545434199,200.672,209.506,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-50.smt2",0,262.779485990935,304.859,317.614,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-34.smt2",0,14.9043655097614,16.422,17.518,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-35.smt2",0,18.7641468548787,18.109,19.253,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-36.smt2",0,25.1633115514334,28.531,30.598,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-37.smt2",0,30.5213045634921,36.766,38.851,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-38.smt2",0,36.5088309503785,41.5,44.04,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-39.smt2",0,45.2902523933855,49.75,51.796,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-40.smt2",0,52.8277388797364,61.313,64.63,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-41.smt2",0,71.0525416859657,73.328,77.05,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-42.smt2",0,83.8887605042016,95.438,99.836,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-43.smt2",0,96.1389565471551,117.922,123.581,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-44.smt2",0,114.03668666359,118.125,123.357,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-45.smt2",0,132.468134034166,144.563,151.123,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-46.smt2",0,144.063968668407,158.25,165.418,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-47.smt2",0,175.464164185453,197.188,205.776,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-48.smt2",0,199.828583715596,208.234,217.636,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-49.smt2",0,221.645952328647,241.141,251.584,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-50.smt2",0,230.87819870939,247.984,259.226,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-196.smt2",0,16.0456272800973,18.922,20.38,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-197.smt2",0,17.7458568024263,19.578,20.653,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-198.smt2",0,16.5872711792252,18.625,20.142,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-199.smt2",0,18.3437365822241,20.422,21.784,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-200.smt2",0,17.8463578500707,18.094,19.455,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-1-196.smt2",0,16.2728135850694,17.922,19.25,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-197.smt2",0,15.4634394572025,17.703,18.936,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-198.smt2",0,17.1854567845947,18.344,19.845,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-199.smt2",0,14.9952131859455,18.156,19.631,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-200.smt2",0,16.7915239726027,18.75,19.921,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-2-196.smt2",0,15.9995261162595,18.156,19.58,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-197.smt2",0,16.4638142791552,17.141,19.056,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-198.smt2",0,18.8511166978485,19.266,20.333,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-199.smt2",0,19.5016032271411,22.531,24.216,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-200.smt2",0,19.9638640065146,23.438,25.289,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-196.smt2",0,17.8646983438486,21.656,23.114,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-3-197.smt2",0,18.5919846916774,20.609,22.243,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-198.smt2",0,17.4526607538803,18.813,19.935,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-199.smt2",0,18.7678126298297,21.594,23.126,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-200.smt2",0,19.8390743871513,22.438,24.221,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-110.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-111.smt2",,1103.95778364116,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-112.smt2",,967.622571692877,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-113.smt2",,893.253629376601,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-46.smt2",0,96.7928202479338,111.969,117.132,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-47.smt2",0,120.05919578853,128.094,133.93,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-48.smt2",0,142.138249794577,165.375,172.975,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-49.smt2",0,167.766293013555,153.813,160.626,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-50.smt2",0,190.011688931298,190.375,198.757,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-109.smt2",,1159.64523281596,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-110.smt2",,884.940778341794,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-111.smt2",,886.065226598899,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-112.smt2",,977.570093457944,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-46.smt2",0,84.8165849673203,99.25,103.654,0,1,0,
