,"smt.arith.gomory_use_closest_int=false","-file:{0} smt.arith.gomory_use_closest_int=false",,,,,,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_007.smt2",0,0.222363945578231,0.234,0.429,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_008.smt2",0,0.0568478260869565,0.063,0.15,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_010.smt2",0,0.61272412387938,0.719,0.907,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_011.smt2",0,0.400142465175179,0.453,0.651,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_012.smt2",0,1.00356359649123,1.203,1.358,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_013.smt2",0,0.0397980925324675,0.047,0.163,0,1,0,
"QF_LIA/cut_lemmas/15-vars/cut_lemma_03_014.smt2",0,0.216314338235294,0.281,0.47,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_001.smt2",0,292.432653387303,328.078,341.578,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_002.smt2",0,3.3472,4,4.254,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_003.smt2",0,4.67360521849809,5.266,5.556,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_004.smt2",0,6.51065195071868,7.578,7.923,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_005.smt2",0,5.46174386632826,6.172,6.623,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_006.smt2",,893.635198633063,1000,1000,0,0,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_007.smt2",0,0.459798593350383,0.516,0.843,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_008.smt2",0,0.0268260155929422,0.031,0.17,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_009.smt2",0,0.545269973661106,0.594,0.782,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_010.smt2",0,2.92550952591936,3.156,3.392,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_011.smt2",0,5.88935891325072,5.906,6.199,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_012.smt2",0,0.384720470786045,0.438,0.595,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_013.smt2",0,7.88860245721808,8.594,9.11,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_014.smt2",0,1.55153861625101,1.844,1.997,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_015.smt2",0,0.0148377212891512,0.016,0.155,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_01_016.smt2",0,1.77344359875098,2.172,2.385,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_001.smt2",,936.856247201075,1000,1000,0,0,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_002.smt2",0,3.69522949426265,4.156,4.407,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_003.smt2",0,35.8073203063629,43.578,45.37,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_004.smt2",0,35.1190300084531,39.719,41.408,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_005.smt2",0,15.7640841262976,17.422,18.236,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_006.smt2",0,3.46645665322581,4.109,4.4,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_007.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_008.smt2",0,19.2888088474026,22.719,23.714,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_009.smt2",0,25.0864033219762,28.156,29.347,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_010.smt2",,928.12777284827,1000,1000,0,0,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_012.smt2",0,24.5086820305862,27.578,28.878,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_013.smt2",0,1.94910801564028,1.906,2.232,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_014.smt2",0,54.498173789795,59.734,62.117,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_015.smt2",0,48.3395556227327,57.328,59.761,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_02_016.smt2",0,28.3769061426117,31.578,32.986,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_001.smt2",0,36.0201831044528,41.375,43.137,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_002.smt2",0,37.9475574712644,42.609,44.399,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_003.smt2",0,28.987651591713,27.422,28.609,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_004.smt2",0,24.1056174307958,26.641,27.802,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_005.smt2",0,30.3664066033469,32.094,33.491,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_006.smt2",0,0.0584226988382484,0.063,0.181,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_007.smt2",0,44.6625486591695,49.359,51.404,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_008.smt2",0,0.024203998519067,0.031,0.235,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_009.smt2",0,24.9034188955997,27.594,28.735,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_010.smt2",0,25.0223526200873,27.391,28.595,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_011.smt2",0,12.6885334849111,14.672,15.323,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_012.smt2",0,25.5588430851064,29.859,31.024,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_013.smt2",0,35.8033428949691,38.781,40.417,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_014.smt2",0,26.3131609560068,29.734,31.045,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_015.smt2",0,24.3861132586007,30.156,31.447,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_016.smt2",0,27.4117207514944,30.688,31.968,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_017.smt2",0,29.4296096345515,33.875,35.266,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_018.smt2",0,25.5440582482993,28.719,29.9,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_019.smt2",0,50.9128920664207,65.953,68.727,0,1,0,
"QF_LIA/cut_lemmas/20-vars/cut_lemma_03_020.smt2",0,25.7013745349318,29.719,30.962,0,1,0,
"QF_LIA/dillig/10-15.smt2",0,0.0395413306451613,0.047,0.295,1,0,0,
"QF_LIA/dillig/10-21.smt2",0,0.0512544100352803,0.063,0.073,1,0,0,
"QF_LIA/dillig/10-28.smt2",0,0.0545473508552357,0.063,0.204,1,0,0,
"QF_LIA/dillig/10-29.smt2",0,0.0564063848144953,0.063,0.17,1,0,0,
"QF_LIA/dillig/10-3.smt2",0,0.0123349056603774,0.016,0.166,1,0,0,
"QF_LIA/dillig/10-30.smt2",0,0.0286732456140351,0.031,0.167,1,0,0,
"QF_LIA/dillig/10-31.smt2",0,0.0150703088981097,0.016,0.148,1,0,0,
"QF_LIA/dillig/10-34.smt2",0,0.016110152784623,0.016,0.165,1,0,0,
"QF_LIA/dillig/10-35.smt2",0,0.0550758213984836,0.063,0.159,1,0,0,
"QF_LIA/dillig/10-36.smt2",0,0.0632865440464669,0.063,0.152,1,0,0,
"QF_LIA/dillig/10-37.smt2",0,0.0417642674616695,0.047,0.175,1,0,0,
"QF_LIA/dillig/10-4.smt2",0,0.0296485260770975,0.031,0.093,1,0,0,
"QF_LIA/dillig/10-40.smt2",0,0.0406392457521757,0.047,0.111,1,0,0,
"QF_LIA/dillig/10-41.smt2",0,0.0484259259259261,0.047,0.163,1,0,0,
"QF_LIA/dillig/10-45.smt2",0,0.0521331738437002,0.063,0.402,1,0,0,
"QF_LIA/dillig/10-9.smt2",0,0.0416578164825828,0.047,0.359,1,0,0,
"QF_LIA/dillig/15-1.smt2",0,0.0142429193899782,0.016,0.2,1,0,0,
"QF_LIA/dillig/15-10.smt2",0,0.0444324875396466,0.047,0.193,1,0,0,
"QF_LIA/dillig/15-11.smt2",0,0.0394617706237425,0.047,0.183,1,0,0,
"QF_LIA/dillig/15-12.smt2",0,0.0252803557617943,0.031,0.212,1,0,0,
"QF_LIA/dillig/15-13.smt2",0,0.0142429193899782,0.016,0.149,1,0,0,
"QF_LIA/dillig/15-14.smt2",0,0.0495515411824153,0.047,0.158,1,0,0,
"QF_LIA/dillig/15-15.smt2",0,0.0574472759226714,0.063,0.162,1,0,0,
"QF_LIA/dillig/15-17.smt2",0,0.352791614777916,0.406,0.654,1,0,0,
"QF_LIA/dillig/15-18.smt2",0,0.0269698844884488,0.031,0.15,1,0,0,
"QF_LIA/dillig/15-19.smt2",0,0.0270703933747412,0.031,0.394,1,0,0,
"QF_LIA/dillig/15-2.smt2",0,0.0436609528049866,0.047,0.163,1,0,0,
"QF_LIA/dillig/15-20.smt2",0,0.0271490863787375,0.031,1.855,1,0,0,
"QF_LIA/dillig/15-21.smt2",0,0.043028740675735,0.047,0.201,1,0,0,
"QF_LIA/dillig/15-3.smt2",0,0.0441922036953583,0.047,0.1,1,0,0,
"QF_LIA/dillig/15-4.smt2",0,0.0472135291285509,0.047,0.178,1,0,0,
"QF_LIA/dillig/15-5.smt2",0,0.0451277036355269,0.047,0.153,1,0,0,
"QF_LIA/dillig/15-6.smt2",0,0.0266184853420195,0.031,0.165,1,0,0,
"QF_LIA/dillig/15-7.smt2",0,0.0472818225650916,0.047,0.16,1,0,0,
"QF_LIA/dillig/15-8.smt2",0,0.0264034733441034,0.031,0.174,1,0,0,
"QF_LIA/dillig/15-9.smt2",0,0.0150911819021237,0.016,0.157,1,0,0,
"QF_LIA/dillig/20-1.smt2",0,0.0135520315091211,0.016,0.182,1,0,0,
"QF_LIA/dillig/20-10.smt2",0,0.0339786902286902,0.047,0.181,1,0,0,
"QF_LIA/dillig/20-11.smt2",0,0.0418712638770282,0.047,0.189,1,0,0,
"QF_LIA/dillig/20-12.smt2",0,0.0291722445336903,0.031,0.111,1,0,0,
"QF_LIA/dillig/20-13.smt2",0,0.0299473202015575,0.031,0.165,1,0,0,
"QF_LIA/dillig/20-14.smt2",0,513.277787012411,553.516,575.651,0,1,0,
"QF_LIA/dillig/20-15.smt2",0,0.0537844508432744,0.063,0.154,1,0,0,
"QF_LIA/dillig/20-16.smt2",0,0.0300851357570179,0.031,0.167,1,0,0,
"QF_LIA/dillig/20-17.smt2",0,0.0792104200323102,0.094,0.224,1,0,0,
"QF_LIA/dillig/20-19.smt2",0,0.0402720739219712,0.047,0.216,1,0,0,
"QF_LIA/dillig/20-2.smt2",0,0.0259940357852883,0.031,0.26,1,0,0,
"QF_LIA/dillig/20-20.smt2",0,0.0559477963200684,0.063,0.215,1,0,0,
"QF_LIA/dillig/20-21.smt2",0,0.122272443890274,0.141,0.25,1,0,0,
"QF_LIA/dillig/20-22.smt2",0,0.0135520315091211,0.016,0.185,1,0,0,
"QF_LIA/dillig/20-24.smt2",0,0.401143934081347,0.547,0.691,1,0,0,
"QF_LIA/dillig/20-26.smt2",0,0.0837425277540563,0.094,0.222,1,0,0,
"QF_LIA/dillig/20-28.smt2",0,1.64693637916311,1.844,2.06,1,0,0,
"QF_LIA/dillig/20-3.smt2",0,0.0157378430428503,0.016,0.149,1,0,0,
"QF_LIA/dillig/20-30.smt2",0,0.859047884187082,0.922,1.094,1,0,0,
"QF_LIA/dillig/20-4.smt2",0,0.0453049203049203,0.063,0.181,1,0,0,
"QF_LIA/dillig/20-5.smt2",0,0.0301128512206357,0.031,0.159,1,0,0,
"QF_LIA/dillig/20-6.smt2",0,0.0449209803023363,0.047,0.158,1,0,0,
"QF_LIA/dillig/20-7.smt2",0,0.0407574812967581,0.047,0.175,1,0,0,
"QF_LIA/dillig/20-8.smt2",0,0.0441524088248537,0.047,0.215,1,0,0,
"QF_LIA/dillig/20-9.smt2",0,0.0392721265518623,0.047,0.101,1,0,0,
"QF_LIA/dillig/25-1.smt2",0,0.0170513823682838,0.016,0.149,1,0,0,
"QF_LIA/dillig/25-10.smt2",0,0.0419428999144568,0.047,0.19,1,0,0,
"QF_LIA/dillig/25-11.smt2",0,0.0279141759180188,0.031,0.195,1,0,0,
"QF_LIA/dillig/25-12.smt2",0,0.0456741965533302,0.047,5.531,1,0,0,
"QF_LIA/dillig/25-13.smt2",0,0.061155285313377,0.063,0.202,1,0,0,
"QF_LIA/dillig/25-14.smt2",0,0.0665462133550488,0.078,0.148,1,0,0,
"QF_LIA/dillig/25-15.smt2",0,0.0545018757815757,0.063,0.228,1,0,0,
"QF_LIA/dillig/25-16.smt2",0,0.273192645215211,0.313,0.481,1,0,0,
"QF_LIA/dillig/25-17.smt2",0,0.123194095477387,0.141,0.214,1,0,0,
"QF_LIA/dillig/25-18.smt2",0,0.0295280036133695,0.031,0.206,1,0,0,
"QF_LIA/dillig/25-19.smt2",0,0.0916349619543453,0.109,0.175,1,0,0,
"QF_LIA/dillig/25-2.smt2",0,0.0467855438931298,0.047,0.105,1,0,0,
"QF_LIA/dillig/25-20.smt2",0,0.108134451795841,0.109,0.198,1,0,0,
"QF_LIA/dillig/25-21.smt2",0,0.170513823682838,0.156,0.366,1,0,0,
"QF_LIA/dillig/25-22.smt2",0,0.42299754573851,0.453,0.604,0,1,0,
"QF_LIA/dillig/25-23.smt2",0,0.115605658709107,0.125,0.264,1,0,0,
"QF_LIA/dillig/25-24.smt2",0,0.0550063104753891,0.063,0.17,1,0,0,
"QF_LIA/dillig/25-25.smt2",0,0.209714499572284,0.234,0.439,1,0,0,
"QF_LIA/dillig/25-26.smt2",0,0.140289699570815,0.156,0.268,1,0,0,
"QF_LIA/dillig/25-27.smt2",0,14.8911344350156,15.938,16.955,1,0,0,
"QF_LIA/dillig/25-28.smt2",0,0.617505133470226,0.719,0.936,1,0,0,
"QF_LIA/dillig/25-29.smt2",0,4.17476222826087,5.141,5.415,1,0,0,
"QF_LIA/dillig/25-3.smt2",0,0.0291722445336903,0.031,0.109,1,0,0,
"QF_LIA/dillig/25-30.smt2",0,0.384558823529412,0.453,0.634,1,0,0,
"QF_LIA/dillig/25-31.smt2",0,188.740402818679,214.453,223.27,0,1,0,
"QF_LIA/dillig/25-33.smt2",0,2.30193661971831,2.578,2.777,1,0,0,
"QF_LIA/dillig/25-35.smt2",0,4.40171252927402,3.594,3.775,1,0,0,
"QF_LIA/dillig/25-4.smt2",0,0.0300436580882353,0.031,0.164,1,0,0,
"QF_LIA/dillig/25-5.smt2",0,0.0463871807000946,0.047,0.159,1,0,0,
"QF_LIA/dillig/25-6.smt2",0,0.0436804008908686,0.047,0.16,1,0,0,
"QF_LIA/dillig/25-7.smt2",0,0.0677320762536262,0.078,0.196,1,0,0,
"QF_LIA/dillig/25-8.smt2",0,0.054844798657718,0.047,0.215,1,0,0,
"QF_LIA/dillig/25-9.smt2",0,0.0438562164579607,0.047,0.198,1,0,0,
"QF_LIA/dillig/30-1.smt2",0,0.0275611298482293,0.031,0.161,1,0,0,
"QF_LIA/dillig/30-10.smt2",0,0.0423230470435908,0.047,0.179,1,0,0,
"QF_LIA/dillig/30-11.smt2",0,0.0382757611241219,0.031,0.142,1,0,0,
"QF_LIA/dillig/30-12.smt2",0,0.0536960985626283,0.063,0.222,1,0,0,
"QF_LIA/dillig/30-13.smt2",0,0.0719671950682519,0.078,0.27,1,0,0,
"QF_LIA/dillig/30-14.smt2",0,0.0426544149630274,0.047,0.18,1,0,0,
"QF_LIA/dillig/30-15.smt2",0,0.0410475094181666,0.047,0.225,1,0,0,
"QF_LIA/dillig/30-16.smt2",0,0.253282393456737,0.281,0.523,1,0,0,
"QF_LIA/dillig/30-17.smt2",0,0.159521960958296,0.172,0.394,1,0,0,
"QF_LIA/dillig/30-18.smt2",0,0.111847733105218,0.125,0.258,1,0,0,
"QF_LIA/dillig/30-19.smt2",0,0.0576753418614909,0.063,0.204,1,0,0,
"QF_LIA/dillig/30-2.smt2",0,0.0281061908856406,0.031,0.204,1,0,0,
"QF_LIA/dillig/30-20.smt2",0,0.0799205378973105,0.094,0.35,1,0,0,
"QF_LIA/dillig/30-21.smt2",0,0.112666953899181,0.125,0.294,1,0,0,
"QF_LIA/dillig/30-22.smt2",0,0.428736996834012,0.453,0.762,1,0,0,
"QF_LIA/dillig/30-23.smt2",0,0.0439151365875504,0.047,0.158,1,0,0,
"QF_LIA/dillig/30-24.smt2",0,0.364846010748243,0.422,0.62,1,0,0,
"QF_LIA/dillig/30-25.smt2",0,0.526988017429194,0.578,0.849,1,0,0,
"QF_LIA/dillig/30-26.smt2",0,0.185562227074236,0.203,0.376,1,0,0,
"QF_LIA/dillig/30-27.smt2",0,1.89101239669421,2.188,2.386,1,0,0,
"QF_LIA/dillig/30-28.smt2",0,11.6584503352892,13.297,13.89,1,0,0,
"QF_LIA/dillig/30-29.smt2",0,0.0330343607882769,0.031,0.398,1,0,0,
"QF_LIA/dillig/30-3.smt2",0,0.0424145761245674,0.047,0.109,1,0,0,
"QF_LIA/dillig/30-30.smt2",0,3.3961038961039,4,4.453,1,0,0,
"QF_LIA/dillig/30-31.smt2",0,1.06621425379803,1.141,2.447,1,0,0,
"QF_LIA/dillig/30-33.smt2",0,26.1984893106457,28.703,29.863,1,0,0,
"QF_LIA/dillig/30-34.smt2",0,0.807865969581749,1.016,1.251,1,0,0,
"QF_LIA/dillig/30-35.smt2",0,1.60801411290323,1.906,2.168,1,0,0,
"QF_LIA/dillig/30-4.smt2",0,0.0423047886108714,0.047,0.194,1,0,0,
"QF_LIA/dillig/30-5.smt2",0,0.0267710892710893,0.031,0.22,1,0,0,
"QF_LIA/dillig/30-6.smt2",0,0.0265320616883117,0.031,0.417,1,0,0,
"QF_LIA/dillig/30-7.smt2",0,0.0431803170409511,0.047,0.28,1,0,0,
"QF_LIA/dillig/30-8.smt2",0,0.0614715561824166,0.063,0.158,1,0,0,
"QF_LIA/dillig/30-9.smt2",0,0.0287236379613357,0.031,0.107,1,0,0,
"QF_LIA/dillig/35-1.smt2",0,0.0261919070512821,0.031,0.222,1,0,0,
"QF_LIA/dillig/35-10.smt2",0,0.0264676113360324,0.031,0.188,1,0,0,
"QF_LIA/dillig/35-11.smt2",0,0.0432755957634599,0.047,0.198,1,0,0,
"QF_LIA/dillig/35-12.smt2",0,0.0550758213984836,0.063,0.302,1,0,0,
"QF_LIA/dillig/35-13.smt2",0,0.0377453810623557,0.047,0.199,1,0,0,
"QF_LIA/dillig/35-14.smt2",0,0.0265860105734038,0.031,0.161,1,0,0,
"QF_LIA/dillig/35-15.smt2",0,0.0459739803094233,0.047,0.293,1,0,0,
"QF_LIA/dillig/35-16.smt2",0,0.123000940733772,0.125,0.237,1,0,0,
"QF_LIA/dillig/35-17.smt2",0,0.203787406483791,0.234,0.366,1,0,0,
"QF_LIA/dillig/35-18.smt2",0,0.174037996127784,0.172,0.385,1,0,0,
"QF_LIA/dillig/35-19.smt2",0,0.0867809734513274,0.094,0.219,1,0,0,
"QF_LIA/dillig/35-2.smt2",0,0.0281910306166451,0.031,0.149,1,0,0,
"QF_LIA/dillig/35-20.smt2",0,0.0908827618164968,0.094,0.15,1,0,0,
"QF_LIA/dillig/35-21.smt2",0,0.464951508620689,0.516,0.665,1,0,0,
"QF_LIA/dillig/35-22.smt2",0,0.758510288966725,0.828,1.008,1,0,0,
"QF_LIA/dillig/35-23.smt2",0,0.210796431642304,0.234,0.418,1,0,0,
"QF_LIA/dillig/35-24.smt2",0,0.925991501416431,0.938,1.11,1,0,0,
"QF_LIA/dillig/35-25.smt2",0,0.11404273877017,0.125,0.258,1,0,0,
"QF_LIA/dillig/35-26.smt2",0,2.37295825771325,2.5,2.724,1,0,0,
"QF_LIA/dillig/35-27.smt2",0,0.167915239726027,0.188,0.361,1,0,0,
"QF_LIA/dillig/35-28.smt2",0,0.278083913379737,0.344,0.584,1,0,0,
"QF_LIA/dillig/35-29.smt2",0,0.120451404882543,0.125,0.228,1,0,0,
"QF_LIA/dillig/35-3.smt2",0,0.049651898734177,0.047,0.211,1,0,0,
"QF_LIA/dillig/35-30.smt2",0,3.10051573798384,3.484,3.698,1,0,0,
"QF_LIA/dillig/35-31.smt2",0,0.346816976127321,0.375,0.686,1,0,0,
"QF_LIA/dillig/35-32.smt2",0,0.472557827344073,0.547,0.764,1,0,0,
"QF_LIA/dillig/35-33.smt2",0,3.73494656802302,4.344,4.761,1,0,0,
"QF_LIA/dillig/35-34.smt2",0,4.34240649183147,4.828,5.077,1,0,0,
"QF_LIA/dillig/35-35.smt2",0,3.14302884615385,2.891,3.157,1,0,0,
"QF_LIA/dillig/35-4.smt2",0,0.0267054738562092,0.031,0.281,1,0,0,
"QF_LIA/dillig/35-5.smt2",0,0.0279141759180188,0.031,0.18,1,0,0,
"QF_LIA/dillig/35-6.smt2",0,0.0276778154106689,0.031,0.114,1,0,0,
"QF_LIA/dillig/35-7.smt2",0,0.0637183235867444,0.063,1.419,1,0,0,
"QF_LIA/dillig/35-8.smt2",0,0.0259940357852883,0.031,0.408,1,0,0,
"QF_LIA/dillig/35-9.smt2",0,0.0544791666666667,0.063,0.174,1,0,0,
"QF_LIA/dillig/40-1.smt2",0,0.0502112135176651,0.063,0.196,1,0,0,
"QF_LIA/dillig/40-10.smt2",0,0.0419428999144568,0.047,0.467,1,0,0,
"QF_LIA/dillig/40-11.smt2",0,0.0402060270602706,0.047,0.175,1,0,0,
"QF_LIA/dillig/40-12.smt2",0,0.0819235588972431,0.094,0.231,1,0,0,
"QF_LIA/dillig/40-13.smt2",0,0.0687578880942364,0.078,0.2,1,0,0,
"QF_LIA/dillig/40-14.smt2",0,0.0271829521829522,0.031,0.386,1,0,0,
"QF_LIA/dillig/40-15.smt2",0,0.0435252996005326,0.047,0.174,1,0,0,
"QF_LIA/dillig/40-16.smt2",0,0.0429721735319895,0.047,0.153,1,0,0,
"QF_LIA/dillig/40-17.smt2",0,0.12455016934801,0.141,0.254,1,0,0,
"QF_LIA/dillig/40-18.smt2",0,0.180893746541228,0.156,0.282,1,0,0,
"QF_LIA/dillig/40-19.smt2",0,0.234263019589107,0.234,0.407,1,0,0,
"QF_LIA/dillig/40-2.smt2",0,0.0430854569420035,0.047,0.207,1,0,0,
"QF_LIA/dillig/40-20.smt2",0,0.212072880622837,0.234,0.394,1,0,0,
"QF_LIA/dillig/40-21.smt2",0,0.314756860857006,0.313,0.523,1,0,0,
"QF_LIA/dillig/40-22.smt2",0,0.168753226639133,0.156,0.2,1,0,0,
"QF_LIA/dillig/40-23.smt2",0,0.137214319029851,0.141,0.266,1,0,0,
"QF_LIA/dillig/40-24.smt2",0,0.275379106992418,0.313,0.469,1,0,0,
"QF_LIA/dillig/40-25.smt2",0,0.180747554232242,0.203,0.268,1,0,0,
"QF_LIA/dillig/40-26.smt2",0,0.433781035958904,0.484,0.753,1,0,0,
"QF_LIA/dillig/40-27.smt2",0,0.440570652173913,0.484,0.714,1,0,0,
"QF_LIA/dillig/40-28.smt2",0,0.561285585178491,0.594,0.78,1,0,0,
"QF_LIA/dillig/40-29.smt2",0,0.905147387226441,0.969,1.164,1,0,0,
"QF_LIA/dillig/40-3.smt2",0,0.0287110232762407,0.031,0.162,1,0,0,
"QF_LIA/dillig/40-30.smt2",0,1.59420113148654,1.953,2.387,1,0,0,
"QF_LIA/dillig/40-31.smt2",0,13.5524578651685,17.297,18.138,1,0,0,
"QF_LIA/dillig/40-32.smt2",0,0.943886050644158,1.016,1.195,1,0,0,
"QF_LIA/dillig/40-33.smt2",0,2.88696863392489,3.344,3.559,1,0,0,
"QF_LIA/dillig/40-34.smt2",0,4.95265151515152,5.625,5.986,1,0,0,
"QF_LIA/dillig/40-35.smt2",0,0.714835984095427,0.859,1.045,1,0,0,
"QF_LIA/dillig/40-4.smt2",0,0.0389136904761906,0.031,0.231,1,0,0,
"QF_LIA/dillig/40-5.smt2",0,0.0294614691302388,0.031,0.107,1,0,0,
"QF_LIA/dillig/40-6.smt2",0,0.0562123817712812,0.063,0.4,1,0,0,
"QF_LIA/dillig/40-7.smt2",0,0.0515779092702169,0.063,0.118,1,0,0,
"QF_LIA/dillig/40-8.smt2",0,0.0728331105169341,0.078,0.2,1,0,0,
"QF_LIA/dillig/40-9.smt2",0,0.0421592863284609,0.047,0.226,1,0,0,
"QF_LIA/dillig/45-1.smt2",0,0.0465412909349786,0.047,0.208,1,0,0,
"QF_LIA/dillig/45-10.smt2",0,0.0577517667844523,0.063,0.114,1,0,0,
"QF_LIA/dillig/45-11.smt2",0,0.0412547328565418,0.047,0.184,1,0,0,
"QF_LIA/dillig/45-12.smt2",0,0.0291722445336903,0.031,0.218,1,0,0,
"QF_LIA/dillig/45-13.smt2",0,0.0570960698689956,0.063,0.197,1,0,0,
"QF_LIA/dillig/45-14.smt2",0,0.0687578880942364,0.078,0.23,1,0,0,
"QF_LIA/dillig/45-15.smt2",0,0.0404048207663782,0.047,0.137,1,0,0,
"QF_LIA/dillig/45-16.smt2",0,0.0713700873362445,0.078,0.165,1,0,0,
"QF_LIA/dillig/45-17.smt2",0,0.111656703672075,0.125,0.29,1,0,0,
"QF_LIA/dillig/45-18.smt2",0,0.0718012081274025,0.063,0.107,1,0,0,
"QF_LIA/dillig/45-19.smt2",0,0.0673413679439638,0.078,0.212,1,0,0,
"QF_LIA/dillig/45-2.smt2",0,0.0282275474956822,0.031,0.185,1,0,0,
"QF_LIA/dillig/45-20.smt2",0,0.111943493150685,0.125,0.225,1,0,0,
"QF_LIA/dillig/45-21.smt2",0,0.19691265060241,0.219,0.296,1,0,0,
"QF_LIA/dillig/45-22.smt2",0,0.11310553633218,0.125,0.235,1,0,0,
"QF_LIA/dillig/45-23.smt2",0,0.142050941574119,0.141,0.275,1,0,0,
"QF_LIA/dillig/45-24.smt2",0,0.271942595673877,0.313,0.462,1,0,0,
"QF_LIA/dillig/45-25.smt2",0,0.0842027305512625,0.078,0.243,1,0,0,
"QF_LIA/dillig/45-26.smt2",0,0.692054406696206,0.672,0.887,1,0,0,
"QF_LIA/dillig/45-27.smt2",0,1.91378805620609,2.344,2.557,1,0,0,
"QF_LIA/dillig/45-28.smt2",0,0.301267281105991,0.344,0.54,1,0,0,
"QF_LIA/dillig/45-29.smt2",0,0.310923283705542,0.359,0.5,1,0,0,
"QF_LIA/dillig/45-3.smt2",0,0.0570462478184991,0.063,0.12,1,0,0,
"QF_LIA/dillig/45-30.smt2",0,0.169365284974093,0.188,0.392,1,0,0,
"QF_LIA/dillig/45-31.smt2",0,40.7071442726913,49.094,51.027,1,0,0,
"QF_LIA/dillig/45-32.smt2",0,0.875810285220398,0.969,1.11,1,0,0,
"QF_LIA/dillig/45-33.smt2",0,0.764999008330028,0.922,1.212,1,0,0,
"QF_LIA/dillig/45-34.smt2",0,2.40182065217391,2.641,2.875,1,0,0,
"QF_LIA/dillig/45-35.smt2",0,3.96256759801712,4.203,4.424,1,0,0,
"QF_LIA/dillig/45-4.smt2",0,0.0403217516447369,0.047,0.127,1,0,0,
