,"master, legacy lp solver","{0} smt.arith.solver=2",,,,,,
"QF_NIA_small\From_T2__ex36.t2__p30487_safety_0.smt2",0,11.0157324621733,11.484,12.011,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30570_safety_0.smt2",0,11.3510500898473,12.078,12.576,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30669_safety_0.smt2",0,11.5255656362007,12.297,12.799,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30759_safety_0.smt2",0,1.79489397321429,1.922,2.086,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30852_safety_0.smt2",0,0.514862658470995,0.641,0.842,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30909_safety_0.smt2",0,3.95563018785496,4.328,4.528,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31057_safety_0.smt2",0,0.522619912790698,0.516,0.66,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31189_safety_0.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31283_safety_0.smt2",0,17.4923136277303,17.609,18.36,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31375_safety_0.smt2",,887.192536047498,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31417_safety_0.smt2",0,12.3793273698885,12.734,13.249,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31483_safety_0.smt2",0,17.0860659749413,20.859,21.776,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31535_safety_0.smt2",0,1.78627904475043,1.984,2.124,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31596_safety_0.smt2",0,8.19686544342507,8.969,9.39,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31649_safety_0.smt2",,926.073483842408,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31717_safety_0.smt2",0,2.10133928571428,2.25,2.482,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31769_safety_0.smt2",0,1.35348953695459,1.453,1.642,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31824_safety_0.smt2",0,3.59874844204404,4.141,4.389,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31869_safety_0.smt2",0,0.620648734177215,0.656,0.816,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31932_safety_0.smt2",0,8.50073020337516,9.391,9.787,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31964_safety_0.smt2",0,7.11720807726075,7.75,8.092,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32037_safety_0.smt2",0,2.89750692520776,3,3.199,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32131_safety_0.smt2",0,11.2579305135952,12.469,13.016,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22547_terminationG_0.smt2",0,767.194852941176,885.281,920.169,0,1,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22611_safety_0.smt2",0,1.22992040520984,1.219,1.433,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22718_safety_0.smt2",0,2.20493867717915,2.406,2.586,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22848_safety_0.smt2",0,0.538558352402746,0.563,0.747,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23071_safety_0.smt2",0,4.85790513833992,5.875,6.157,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23187_safety_0.smt2",0,28.5978714995483,30.266,31.481,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23260_safety_0.smt2",0,3.96541337764853,4.563,4.856,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23302_safety_0.smt2",0,1.37160446113074,1.484,1.66,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23504_safety_0.smt2",0,9.75832963127499,10.5,10.936,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23573_safety_0.smt2",0,1.57319518716578,1.688,1.878,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23612_safety_0.smt2",0,2.37859933035714,2.547,2.828,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23679_safety_0.smt2",0,1.79774116106504,1.969,2.216,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23746_safety_0.smt2",0,2.57587968815845,2.922,3.106,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23881_safety_0.smt2",0,36.3378044577206,37.797,39.332,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24107_safety_0.smt2",0,0.762259945130315,0.797,0.976,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24259_safety_0.smt2",0,4.04702380952381,4.469,4.728,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24469_safety_0.smt2",0,24.6191568370467,26.938,28.115,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24595_safety_0.smt2",0,21.126306352459,24.641,25.738,1,0,0,
"QF_NIA_small\From_T2__ex40.t2__p32196_terminationG_0.smt2",0,470.818813398141,532.484,553.705,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32277_terminationG_0.smt2",,899.784946236559,1000,1000,0,0,0,
"QF_NIA_small\From_T2__firewire.t2__p32294_terminationG_0.smt2",,846.278317152104,1000,1000,0,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationQ_1_0.smt2",0,194.783904890178,224.672,233.863,1,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_18_0.smt2",0,793.796705384281,873.859,908.48,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_27_0.smt2",0,40.939360725938,47.984,49.99,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_9_0.smt2",0,178.142033432078,201.219,209.335,0,1,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32378_terminationG_0.smt2",0,8.25398645696811,9.031,9.415,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32394_terminationG_0.smt2",,864.462809917355,1000,1000,0,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32410_terminationG_0.smt2",0,241.090530814215,256.188,266.646,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__terminationS_2_0.smt2",0,555.386562911004,605.563,630.231,0,0,1,
"QF_NIA_small\From_T2__florian_sumit.t2__p32424_terminationG_0.smt2",0,18.5587858059,20.75,21.637,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__p32442_edge_closing_0.smt2",0,2.83291666666667,3.047,3.244,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__terminationQ_0_0.smt2",0,5.27492931709439,5.797,6.161,0,1,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_12_0.smt2",,864.105741429162,1000,1000,0,0,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_21_0.smt2",,843.548387096774,1000,1000,0,0,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_30_0.smt2",,858.784893267652,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32585_terminationG_0.smt2",0,7.18208138546537,8.078,8.466,1,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32601_terminationG_0.smt2",,973.929236499069,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32621_safety_0.smt2",,889.455782312925,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32640_edge_closing_0.smt2",,912.739965095986,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32660_terminationG_0.smt2",,862.680412371134,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32684_safety_0.smt2",0,7.50965956558061,8.594,8.983,0,1,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__terminationQ_1_0.smt2",0,11.4527764869889,11.781,12.336,0,1,0,
"QF_NIA_small\From_T2__fourn.t2__p32736_edge_closing_0.smt2",,843.548387096774,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2__p806_terminationG_0.smt2",,820.71400549235,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2__p831_terminationG_0.smt2",0,445.767072640279,489.875,509.632,1,0,0,
"QF_NIA_small\From_T2__fun1.t2__terminationQ_0_0.smt2",0,787.424744354495,883.406,919.189,0,1,0,
"QF_NIA_small\From_T2__fun1.t2__terminationS_3_0.smt2",0,95.9445194384449,106.172,110.472,0,1,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p703_terminationG_0.smt2",,952.64116575592,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p728_terminationG_0.smt2",,985.398021667452,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p754_terminationG_0.smt2",,905.235828645608,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__term_unfeasibility_0_0.smt2",0,127.911781669463,145.766,151.64,0,1,0,
"QF_NIA_small\From_T2__fun10.t2__p405_terminationG_0.smt2",0,1.0728069286872,1.266,1.461,1,0,0,
"QF_NIA_small\From_T2__fun10b.t2__p340_terminationG_0.smt2",,854.924397221087,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun11.t2__p467_terminationG_0.smt2",0,30.0926070241064,34.609,36.315,0,1,0,
"QF_NIA_small\From_T2__fun11.t2_fixed__p437_terminationG_0.smt2",0,0.24962876537972,0.281,0.447,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2__p596_terminationG_0.smt2",0,188.13845207531,210.172,218.8,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p616_terminationG_0.smt2",,935.181046043809,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p639_terminationG_0.smt2",,919.964819700968,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p666_terminationG_0.smt2",0,557.505141314338,579.891,603.289,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p685_terminationG_0.smt2",,945.750452079566,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2__terminationS_15_0.smt2",0,78.4779978586724,87.594,91.214,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p494_terminationG_0.smt2",0,51.0928682572614,58.859,61.288,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p519_terminationG_0.smt2",0,483.120720218801,569.953,592.797,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p544_terminationG_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p577_terminationG_0.smt2",0,626.496229383681,689.984,717.916,0,1,0,
"QF_NIA_small\From_T2__fun4.t2__p994_terminationG_0.smt2",,882.700421940928,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun4-alt.t2__p884_terminationG_0.smt2",0,109.142785167271,129.438,134.741,0,1,0,
"QF_NIA_small\From_T2__fun5.t2__p1026_terminationG_0.smt2",0,276.562029242357,298.375,310.578,0,1,0,
"QF_NIA_small\From_T2__fun5.t2_fixed__p1011_edge_closing_0.smt2",0,7.70623096998695,8.469,8.87,0,1,0,
"QF_NIA_small\From_T2__fun6.t2__p1084_terminationG_0.smt2",0,79.2961303017053,86.688,90.156,1,0,0,
"QF_NIA_small\From_T2__fun6.t2__p1105_edge_closing_0.smt2",,920.774647887324,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun6.t2_fixed__p1064_edge_closing_0.smt2",0,6.48539744127517,7.391,7.741,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__p1142_terminationG_0.smt2",0,659.714969450102,774.188,805.269,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__terminationQ_0_0.smt2",0,1.85077308362369,2.031,2.223,0,1,0,
"QF_NIA_small\From_T2__fun9.t2__p1196_terminationG_0.smt2",0,210.640128428385,231.281,240.625,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1232_edge_closing_0.smt2",,850.060950832995,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1248_edge_closing_0.smt2",0,20.4390804597701,21.25,22.196,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1258_edge_closing_0.smt2",0,161.855117565698,167.813,174.583,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1270_edge_closing_0.smt2",0,159.940337544414,193.656,201.452,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1280_edge_closing_0.smt2",0,1.89320068853787,2.234,2.404,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1292_edge_closing_0.smt2",0,91.8363095238095,105.094,109.413,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1302_edge_closing_0.smt2",0,10.0651063605729,11.422,11.959,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1314_edge_closing_0.smt2",0,25.8298798292902,27.484,28.63,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1324_edge_closing_0.smt2",0,153.834638888889,165.453,172.041,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1334_edge_closing_0.smt2",0,8.45366379310345,9.141,9.563,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1346_edge_closing_0.smt2",0,9.25489457831325,11.016,11.501,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1356_edge_closing_0.smt2",0,115.94687625351,138.172,143.699,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1366_edge_closing_0.smt2",0,359.491316419861,394.547,410.708,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1376_edge_closing_0.smt2",0,3.00805214723926,3.516,3.693,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1386_edge_closing_0.smt2",0,275.459020678439,283.359,294.831,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1397_edge_closing_0.smt2",,866.611433305717,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1407_edge_closing_0.smt2",0,2.82215175789942,3.031,3.241,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1420_edge_closing_0.smt2",0,69.4556056981297,76.328,79.364,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1430_edge_closing_0.smt2",,878.622427551449,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1442_edge_closing_0.smt2",0,441.974385652002,533.031,554.01,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1452_edge_closing_0.smt2",0,287.301371749669,311.609,323.973,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1462_edge_closing_0.smt2",0,3.62107035928144,4.047,4.404,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1472_edge_closing_0.smt2",0,57.2621987951807,68.156,70.905,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1483_edge_closing_0.smt2",0,8.46011795693999,8.828,9.282,1,0,0,
"QF_NIA_small\From_T2__hand7.t2__p1503_terminationG_0.smt2",,931.019136626613,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy1.t2__p1531_terminationG_0.smt2",,924.845269672856,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy6.t2__terminationQ_1_0.smt2",0,46.4194546568627,45.266,47.146,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__p1650_edge_closing_0.smt2",,905.235828645608,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_14_0.smt2",0,11.0244519392917,12.5,13.204,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_24_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_33_0.smt2",,1104.54065469905,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_42_0.smt2",,868.04979253112,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_5_0.smt2",0,13.2920709357482,14.734,15.381,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1619_terminationG_0.smt2",,863.392488650433,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_18_0.smt2",,915.536105032823,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_28_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_43_0.smt2",,988.190836088805,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_53_0.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1697_terminationG_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1718_edge_closing_0.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_18_0.smt2",,904.844290657439,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_27_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_36_0.smt2",0,373.209284791038,414.063,431.102,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_46_0.smt2",,902.112979732643,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_7_0.smt2",0,11.2765369305617,12.188,12.671,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__p1682_edge_closing_0.smt2",,903.281519861831,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_21_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_32_0.smt2",0,79.7596919530595,90.969,94.717,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_44_0.smt2",,931.84855233853,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_54_0.smt2",,881.584492203961,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_64_0.smt2",,817.506838608832,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2__p1776_terminationG_0.smt2",,890.212765957447,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_18_0.smt2",,921.5859030837,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_28_0.smt2",,935.181046043809,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_38_0.smt2",,998.568019093079,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_48_0.smt2",0,9.60113484646195,10.313,10.746,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_58_0.smt2",0,9.42454883227177,10.609,11.075,0,1,0,
"QF_NIA_small\From_T2__hqr.t2__terminationS_68_0.smt2",,832.140015910899,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__p1737_terminationG_0.smt2",,877.88501888376,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__term_unfeasibility_1_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_27_0.smt2",,873.121869782972,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_38_0.smt2",,1052.3138832998,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_48_0.smt2",,1064.631043257,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.t2_fixed__terminationS_57_0.smt2",,828.514851485148,1000,1000,0,0,0,
"QF_NIA_small\From_T2__insertsort.t2_fixed__p1846_terminationG_0.smt2",0,21.8439134699215,23.953,24.933,0,1,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2024_terminationG_0.smt2",0,2.64498593682389,2.922,3.116,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2040_terminationG_0.smt2",0,36.8973566680515,42.453,44.208,1,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2099_terminationG_0.smt2",,876.781223805532,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2132_terminationG_0.smt2",,869.85446985447,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2157_terminationG_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2182_terminationG_0.smt2",0,624.422158403869,740.531,770.449,0,0,1,
"QF_NIA_small\From_T2__janne_complex.t2__p2214_terminationG_0.smt2",0,129.717610097865,139.391,145.066,0,0,1,
"QF_NIA_small\From_T2__janne_complex.t2__p2230_terminationG_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2254_terminationG_0.smt2",,1053.90428211587,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2__p2276_terminationG_0.smt2",0,699.451967592593,758.297,788.984,0,0,1,
"QF_NIA_small\From_T2__janne_complex.t2_fixed__p1996_terminationG_0.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_NIA_small\From_T2__janne_complex.t2_fixed__terminationS_1_0.smt2",0,98.7484475374732,110.219,114.672,0,1,0,
"QF_NIA_small\From_T2__java_DivMinus2.c.t2__p2415_terminationG_0.smt2",0,93.6529238861386,108.516,112.944,1,0,0,
"QF_NIA_small\From_T2__java_Recursions.c.t2__p2534_terminationG_0.smt2",0,0.404065430520034,0.453,0.608,1,0,0,
"QF_NIA_small\From_T2__loop3.t2__term_unfeasibility_39_0.smt2",0,0.0271265560165975,0.031,0.162,0,1,0,
"QF_NIA_small\From_T2__matmult.t2__p2669_terminationG_0.smt2",0,0.8171875,0.875,1.08,1,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2711_terminationG_0.smt2",0,42.3748336291038,45.656,47.527,1,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2764_terminationG_0.smt2",0,74.7530294759825,81.828,85.115,1,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2790_terminationG_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2810_terminationG_0.smt2",0,262.398725055432,282.844,294.146,0,1,0,
"QF_NIA_small\From_T2__mc91.t2__p2826_terminationG_0.smt2",0,24.6618549729505,28.328,29.522,0,0,1,
"QF_NIA_small\From_T2__mc91.t2__p2842_terminationG_0.smt2",,906.805374945817,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2861_terminationG_0.smt2",,958.31424644984,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2877_terminationG_0.smt2",,928.539724811363,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2893_terminationG_0.smt2",,975.291375291375,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2911_terminationG_0.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91.t2__p2932_edge_closing_0.smt2",0,1.22018871837412,1.406,1.594,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p2968_terminationG_0.smt2",0,23.7297340425532,26.656,27.771,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3001_terminationG_0.smt2",0,5.12563310372772,6.047,6.363,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3031_terminationG_0.smt2",0,5.51731687898089,5.797,5.996,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3059_terminationG_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3075_terminationG_0.smt2",,905.235828645608,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3099_terminationG_0.smt2",0,4.62382461161079,5.406,5.655,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3121_terminationG_0.smt2",,930.604982206406,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3143_terminationG_0.smt2",,931.433659839715,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3167_terminationG_0.smt2",0,15.2279680120223,16.953,17.656,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3189_terminationG_0.smt2",0,97.4455070281124,115.984,120.606,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3205_terminationG_0.smt2",,878.622427551449,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3229_terminationG_0.smt2",,849.715678310317,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3256_terminationG_0.smt2",,853.181076672104,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3279_terminationG_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3304_terminationG_0.smt2",0,8.90063912009512,10.734,11.156,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3327_terminationG_0.smt2",,929.364726788094,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3343_terminationG_0.smt2",,867.689755288262,1000,1000,0,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3367_terminationG_0.smt2",0,5.08108888033859,6.313,6.837,1,0,0,
"QF_NIA_small\From_T2__mc91test.t2__p3388_edge_closing_0.smt2",0,83.9573484848485,99.328,103.357,1,0,0,
"QF_NIA_small\From_T2__n_firewire_instrumented-PP.t2__p6187_terminationG_0.smt2",,895.164741121095,1000,1000,0,0,0,
"QF_NIA_small\From_T2__n_firewire_instrumented-PP.t2__p6203_terminationG_0.smt2",,825.246548323471,1000,1000,0,0,0,
"QF_NIA_small\From_T2__n_firewire_instrumented-PP.t2__p6221_edge_closing_0.smt2",,952.207555757852,1000,1000,0,0,0,
"QF_NIA_small\From_T2__n_firewire_instrumented-PP.t2__terminationQ_3_0.smt2",0,63.3572530864198,63.781,66.35,1,0,0,
"QF_NIA_small\From_T2__n_firewire_instrumented-PP.t2__terminationS_6_0.smt2",0,282.196410692832,336.828,350.465,0,1,0,
"QF_NIA_small\From_T2__n-1.t2__p3816_terminationG_0.smt2",0,56.5850840336134,64.375,67.001,0,1,0,
"QF_NIA_small\From_T2__n-12.t2__p3470_edge_closing_0.smt2",0,20.990065849228,22.094,23.046,0,1,0,
"QF_NIA_small\From_T2__n-13.t2__p3488_terminationG_0.smt2",0,0.126084860173578,0.125,0.286,0,1,0,
