,"smt.arith.nl.grobner=false","-file:{0} smt.arith.nl.grobner=false",,,,,,
"QF_NIA_small\From_T2__edn.t2__p20225_safety_0.smt2",0,0.876862891207153,1.125,1.589,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20262_safety_0.smt2",0,0.702186540990794,0.766,0.976,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20296_safety_0.smt2",0,2.97283633696563,3.391,3.656,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20322_safety_0.smt2",0,0.800284930350358,0.906,1.112,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20360_safety_0.smt2",0,0.273535564853557,0.313,0.55,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20405_safety_0.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p20458_safety_0.smt2",0,0.453599306157849,0.5,0.649,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20506_safety_0.smt2",0,1.48778447121821,1.594,1.798,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20573_safety_0.smt2",,907.986111111111,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p20628_safety_0.smt2",0,10.0112489261168,11.141,11.614,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20672_safety_0.smt2",0,0.470807613168724,0.547,0.792,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20696_safety_0.smt2",0,1.28126458236118,1.313,1.536,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20738_safety_0.smt2",0,26.2639433551198,28.813,29.985,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20765_safety_0.smt2",0,1.0829337401918,1.188,1.455,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20799_safety_0.smt2",0,1.2909370342772,1.656,2.01,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20828_safety_0.smt2",0,128.273674242424,137.594,143.161,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20879_safety_0.smt2",0,275.923200389105,338.969,352.695,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20924_safety_0.smt2",0,2.61567501290656,2.422,2.667,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p21066_safety_0.smt2",0,0.410991198658843,0.469,0.691,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p21132_safety_0.smt2",,904.062229904927,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p21367_safety_0.smt2",0,0.368268364127986,0.391,0.59,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p21455_safety_0.smt2",0,1.90588847755669,1.969,2.233,0,1,0,
"QF_NIA_small\From_T2__edn.t2__terminationS_2_0.smt2",0,0.278473630831643,0.328,0.566,0,1,0,
"QF_NIA_small\From_T2__efegp.t2__p21964_edge_closing_0.smt2",0,43.675010517459,49.625,51.658,1,0,0,
"QF_NIA_small\From_T2__efegp.t2_fixed__p21941_edge_closing_0.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_NIA_small\From_T2__eric.t2__p22069_terminationG_0.smt2",0,3.28957006369427,3.703,3.952,0,1,0,
"QF_NIA_small\From_T2__eric1.t2__p22014_edge_closing_0.smt2",0,0.401073619631902,0.438,0.654,0,1,0,
"QF_NIA_small\From_T2__eric2.t2__terminationQ_0_0.smt2",0,8.09844351732991,9.047,9.425,1,0,0,
"QF_NIA_small\From_T2__ex1.t2__p22351_terminationG_0.smt2",0,2.85333761232349,3.188,3.425,0,1,0,
"QF_NIA_small\From_T2__ex1.t2__p22367_terminationG_0.smt2",,917.141604559404,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex10.t2__p22103_terminationG_0.smt2",0,0.816518222768223,0.953,1.232,0,1,0,
"QF_NIA_small\From_T2__ex16.t2__p22228_terminationG_0.smt2",,857.025809094633,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex16.t2__p22253_terminationG_0.smt2",,869.85446985447,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex16.t2_fixed__p22165_terminationG_0.smt2",,874.581939799331,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex16.t2_fixed__p22190_terminationG_0.smt2",,980.318650421743,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex17.t2__p22290_terminationG_0.smt2",0,15.2664516478751,16.828,17.569,0,1,0,
"QF_NIA_small\From_T2__ex19.t2__p22325_terminationG_0.smt2",,927.716186252772,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex2.t2__p22462_terminationG_0.smt2",0,1.73017825896763,1.891,2.148,0,1,0,
"QF_NIA_small\From_T2__ex2.t2_fixed__p22449_terminationG_0.smt2",,881.213142375737,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p24638_terminationG_0.smt2",,892.872385830132,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25279_safety_0.smt2",0,0.446189332659252,0.422,0.602,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25402_safety_0.smt2",0,0.603196397188049,0.656,0.874,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25532_safety_0.smt2",0,3.07245430809399,2.813,3.012,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25650_safety_0.smt2",,880.100967606226,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25811_safety_0.smt2",0,0.671476992604766,0.781,0.957,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26154_safety_0.smt2",0,0.85372399291722,0.922,1.139,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26310_safety_0.smt2",0,5.01970695138573,5.281,5.539,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26688_safety_0.smt2",0,4.84676724137931,5.375,5.618,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26896_safety_0.smt2",0,13.8653086287911,15.516,16.181,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27260_safety_0.smt2",0,0.555145572179539,0.656,1.001,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27736_safety_0.smt2",0,0.465588163064835,0.453,0.656,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27854_safety_0.smt2",0,0.542649628658803,0.594,0.765,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27937_safety_0.smt2",0,3.85894097222223,3.453,3.726,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p28143_safety_0.smt2",0,0.387229370915033,0.453,0.681,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28282_safety_0.smt2",0,0.448135080645161,0.531,0.697,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28396_safety_0.smt2",0,0.908774978279757,1,1.209,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28445_safety_0.smt2",0,0.307712879760376,0.344,0.569,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28528_safety_0.smt2",0,0.563814682372739,0.641,0.866,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28593_safety_0.smt2",0,15.9662776412777,15.531,16.264,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28669_safety_0.smt2",0,3.51521940667491,4.078,4.326,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28710_safety_0.smt2",,845.252525252525,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28763_safety_0.smt2",0,0.497704881325571,0.531,0.703,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28843_safety_0.smt2",,865.535788167149,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28953_safety_0.smt2",0,0.467186755597904,0.469,0.669,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29075_safety_0.smt2",0,0.474124533775383,0.547,0.734,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29189_safety_0.smt2",0,1.22045096716149,1.297,1.608,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29291_safety_0.smt2",0,19.2992090977162,24.641,25.654,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29339_safety_0.smt2",0,0.464877082486794,0.547,0.903,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29417_safety_0.smt2",0,11.0527246772592,10.641,11.114,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29508_safety_0.smt2",0,1.83004952627046,2.031,2.196,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29585_safety_0.smt2",0,7.00341114118178,7.422,7.777,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29667_safety_0.smt2",0,0.474124533775383,0.547,0.799,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29769_safety_0.smt2",0,0.365147910633016,0.422,0.641,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29903_safety_0.smt2",0,4.48996690111709,5.188,5.483,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29995_safety_0.smt2",0,0.490108288213244,0.563,0.745,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30140_safety_0.smt2",,940.224719101124,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30283_safety_0.smt2",0,0.685323848745788,0.875,1.138,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30341_safety_0.smt2",0,1.12915190434012,1.219,1.401,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30378_safety_0.smt2",0,9.4274678111588,10.5,10.969,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30450_safety_0.smt2",0,9.85912226450999,9.906,10.345,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30487_safety_0.smt2",0,10.1159495242036,11.688,12.168,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30570_safety_0.smt2",0,11.711564171123,12.563,13.083,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30669_safety_0.smt2",0,10.5735679520779,13.5,14.087,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30759_safety_0.smt2",0,1.69372785651019,1.828,2.026,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30852_safety_0.smt2",0,0.491224774581365,0.547,0.724,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30909_safety_0.smt2",0,3.67041843220339,4.141,4.416,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31057_safety_0.smt2",0,0.585746284965035,0.641,0.844,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31189_safety_0.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31283_safety_0.smt2",0,15.4532690695725,17.625,18.317,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31375_safety_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31417_safety_0.smt2",0,11.6208110733366,11.438,12.005,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31483_safety_0.smt2",0,16.121043956044,17.531,18.2,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31535_safety_0.smt2",0,1.83212855871886,1.969,2.132,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31596_safety_0.smt2",0,7.25096381969158,8.766,9.242,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31649_safety_0.smt2",,771.955719557196,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31717_safety_0.smt2",0,2.08279838326201,2.094,2.266,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31769_safety_0.smt2",0,1.36197916666667,1.453,1.658,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31824_safety_0.smt2",0,3.47828525641026,3.891,4.109,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31869_safety_0.smt2",0,0.609841417910448,0.703,0.89,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31932_safety_0.smt2",0,5.77555993363749,6.656,6.967,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31964_safety_0.smt2",0,0.428220524017467,0.516,0.721,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32037_safety_0.smt2",0,0.510952283011107,0.594,0.8,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32131_safety_0.smt2",0,11.6943707810993,11.594,12.103,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22547_terminationG_0.smt2",0,622.088375967326,691.672,719.748,0,1,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22611_safety_0.smt2",0,1.17550368284229,1.297,1.482,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22718_safety_0.smt2",0,2.45759995654064,2.703,2.953,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22848_safety_0.smt2",0,0.693721576553814,0.656,0.865,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23071_safety_0.smt2",0,5.96270212228398,5.641,5.92,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23187_safety_0.smt2",0,26.9079710144928,31.063,32.379,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23260_safety_0.smt2",0,3.56641967353952,3.969,4.197,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23302_safety_0.smt2",0,1.38914787510841,1.531,1.729,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23504_safety_0.smt2",0,9.93923982869379,11.094,11.607,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23573_safety_0.smt2",0,1.36981306491372,1.594,1.864,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23612_safety_0.smt2",0,2.08157867707477,2.422,2.638,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23679_safety_0.smt2",0,1.8143972246314,2,2.219,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23746_safety_0.smt2",0,2.56995362190813,2.781,3.001,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23881_safety_0.smt2",0,34.6200380067568,39.188,40.823,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24107_safety_0.smt2",0,0.766330988917306,0.859,1.089,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24259_safety_0.smt2",0,4.47874550763702,4.766,5.038,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24469_safety_0.smt2",0,24.7830429239269,27.875,29.005,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24595_safety_0.smt2",0,17.6735220440882,21.078,21.975,1,0,0,
"QF_NIA_small\From_T2__ex40.t2__p32196_terminationG_0.smt2",0,420.569834047109,469.422,488.425,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32277_terminationG_0.smt2",0,33.6943600867679,37.125,38.646,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32294_terminationG_0.smt2",,860.197368421053,1000,1000,0,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationQ_1_0.smt2",0,5.05844049694856,5.547,5.883,1,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_18_0.smt2",0,50.6465352650494,53.891,56.079,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_27_0.smt2",0,9.41890451832907,10.563,11.075,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_9_0.smt2",0,19.4857415429043,22.578,23.551,0,1,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32378_terminationG_0.smt2",0,59.1298272357724,62.578,65.091,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32394_terminationG_0.smt2",,894.399315946986,1000,1000,0,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__p32410_terminationG_0.smt2",0,239.147415272415,266.469,277.285,1,0,0,
"QF_NIA_small\From_T2__florian_sas2.t2__terminationS_2_0.smt2",0,37.5285058977719,41.063,42.725,0,1,0,
"QF_NIA_small\From_T2__florian_sumit.t2__p32424_terminationG_0.smt2",0,23.0469470046083,23.906,24.872,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__p32442_edge_closing_0.smt2",0,2.80338765008576,3.125,3.368,1,0,0,
"QF_NIA_small\From_T2__florian_sumit.t2__terminationQ_0_0.smt2",0,1.94615735115431,2.297,2.505,0,1,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_12_0.smt2",0,24.8333606378331,27.172,28.226,0,1,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_21_0.smt2",0,756.293387521969,822.813,855.361,1,0,0,
"QF_NIA_small\From_T2__foo.t2__terminationS_30_0.smt2",0,175.377082465639,201.281,209.375,0,1,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32585_terminationG_0.smt2",0,8.82070576024909,8.125,8.457,1,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32601_terminationG_0.smt2",0,593.39256059246,631.969,656.753,1,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32621_safety_0.smt2",,883.445945945946,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32640_edge_closing_0.smt2",,897.468897468897,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32660_terminationG_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__p32684_safety_0.smt2",0,2.12364649681529,2.391,2.609,0,1,0,
"QF_NIA_small\From_T2__fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2__terminationQ_1_0.smt2",0,6.09521670190275,6.891,7.331,0,1,0,
"QF_NIA_small\From_T2__fourn.t2__p32736_edge_closing_0.smt2",,838.476953907816,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1.t2__p806_terminationG_0.smt2",0,688.890898876405,732.688,762.245,1,0,0,
"QF_NIA_small\From_T2__fun1.t2__p831_terminationG_0.smt2",0,43.9414328657315,52.406,54.41,1,0,0,
"QF_NIA_small\From_T2__fun1.t2__terminationQ_0_0.smt2",0,44.3080898876405,47.125,49.075,0,1,0,
"QF_NIA_small\From_T2__fun1.t2__terminationS_3_0.smt2",0,24.6482521847691,28.313,29.801,0,1,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p703_terminationG_0.smt2",0,14.8006478505424,17.609,18.371,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p728_terminationG_0.smt2",0,841.266633766837,865.797,900.645,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__p754_terminationG_0.smt2",0,436.102480834753,489.469,509.181,1,0,0,
"QF_NIA_small\From_T2__fun1.t2_fixed__term_unfeasibility_0_0.smt2",0,116.677995642702,128,133.235,0,1,0,
"QF_NIA_small\From_T2__fun10.t2__p405_terminationG_0.smt2",0,1.06632601691502,1.266,1.459,1,0,0,
"QF_NIA_small\From_T2__fun10b.t2__p340_terminationG_0.smt2",,884.566596194503,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun11.t2__p467_terminationG_0.smt2",0,30.7475101626016,36.156,37.658,0,1,0,
"QF_NIA_small\From_T2__fun11.t2_fixed__p437_terminationG_0.smt2",0,0.227101667438629,0.234,0.512,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2__p596_terminationG_0.smt2",0,5.72237090680101,6.516,6.815,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p616_terminationG_0.smt2",0,128.554353870107,138.141,143.683,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p639_terminationG_0.smt2",,892.110874200426,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p666_terminationG_0.smt2",0,57.5890308770109,53.047,55.189,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__p685_terminationG_0.smt2",0,681.05725931677,733.797,763.374,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2__terminationS_15_0.smt2",0,20.1902051397655,21.406,22.288,0,1,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p494_terminationG_0.smt2",0,14.3645443196005,16.5,17.224,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p519_terminationG_0.smt2",0,134.041157883462,149.547,155.607,1,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p544_terminationG_0.smt2",,888.322717622081,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun1b.t2_fixed__p577_terminationG_0.smt2",0,184.225250819001,215.047,223.68,0,1,0,
"QF_NIA_small\From_T2__fun4.t2__p994_terminationG_0.smt2",0,129.169474753958,144.297,150.118,0,1,0,
"QF_NIA_small\From_T2__fun4-alt.t2__p884_terminationG_0.smt2",0,33.3245649651972,34.328,35.753,0,1,0,
"QF_NIA_small\From_T2__fun5.t2__p1026_terminationG_0.smt2",0,88.0243397203519,81.25,84.482,0,1,0,
"QF_NIA_small\From_T2__fun5.t2_fixed__p1011_edge_closing_0.smt2",0,3.09608378870674,3.25,3.428,0,1,0,
"QF_NIA_small\From_T2__fun6.t2__p1084_terminationG_0.smt2",0,81.4109053938356,90.906,94.598,1,0,0,
"QF_NIA_small\From_T2__fun6.t2__p1105_edge_closing_0.smt2",,919.964819700967,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun6.t2_fixed__p1064_edge_closing_0.smt2",0,6.32267550410754,8.094,8.484,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__p1142_terminationG_0.smt2",0,694.002958283193,827.031,860.688,1,0,0,
"QF_NIA_small\From_T2__fun7.t2__terminationQ_0_0.smt2",0,1.68071833648393,2.125,2.333,0,1,0,
"QF_NIA_small\From_T2__fun9.t2__p1196_terminationG_0.smt2",0,146.380139889784,165.063,171.747,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1232_edge_closing_0.smt2",,900.947459086994,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1248_edge_closing_0.smt2",0,17.1362152921674,19.766,20.529,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1258_edge_closing_0.smt2",0,154.427581206496,159.078,165.542,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1270_edge_closing_0.smt2",0,167.16703699876,193.297,201.173,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1280_edge_closing_0.smt2",0,1.89891906873614,2.047,2.264,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1292_edge_closing_0.smt2",0,95.0995582120582,109.328,113.753,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1302_edge_closing_0.smt2",0,10.4734012923351,11.234,11.779,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1314_edge_closing_0.smt2",0,22.3188844086021,25.797,26.856,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1324_edge_closing_0.smt2",0,151.825529233871,179.984,187.298,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1334_edge_closing_0.smt2",0,8.7254066399287,9.359,9.826,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1346_edge_closing_0.smt2",0,9.53029808529156,10.469,11.054,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1356_edge_closing_0.smt2",0,120.579346921797,138.563,143.985,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1366_edge_closing_0.smt2",0,355.961217813423,403.094,419.472,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1376_edge_closing_0.smt2",0,3.51131940840685,3.234,3.438,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1386_edge_closing_0.smt2",0,238.93408161068,265.203,276.036,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1397_edge_closing_0.smt2",,818.786692759296,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1407_edge_closing_0.smt2",0,2.95984084618426,3.578,3.776,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1420_edge_closing_0.smt2",0,71.9181043720532,80.203,83.448,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1430_edge_closing_0.smt2",,925.254312251216,1000,1000,0,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1442_edge_closing_0.smt2",0,455.796328671329,467.344,486.142,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1452_edge_closing_0.smt2",0,256.27688762072,279.063,290.196,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1462_edge_closing_0.smt2",0,3.6941352739726,4.125,4.462,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1472_edge_closing_0.smt2",0,58.8484460025115,67.203,69.895,1,0,0,
"QF_NIA_small\From_T2__fun9.t2__p1483_edge_closing_0.smt2",0,7.52275654787462,8.375,8.692,1,0,0,
"QF_NIA_small\From_T2__hand7.t2__p1503_terminationG_0.smt2",,1016.52089407191,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy1.t2__p1531_terminationG_0.smt2",,865.894039735099,1000,1000,0,0,0,
"QF_NIA_small\From_T2__heidy6.t2__terminationQ_1_0.smt2",0,45.4056495633188,49.703,51.79,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__p1650_edge_closing_0.smt2",,931.019136626613,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_14_0.smt2",0,3.94188201121795,4.703,4.965,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_24_0.smt2",0,29.6585953878407,33.813,35.167,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_33_0.smt2",0,42.7484577922078,47.203,49.103,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_42_0.smt2",0,61.5679026387625,64.688,67.29,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2__terminationS_5_0.smt2",0,8.51535135726795,9.297,9.792,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__p1619_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_18_0.smt2",0,7.46979938944614,8.188,8.622,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_28_0.smt2",0,36.0443677792041,40.266,41.945,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_43_0.smt2",0,32.4054680759275,35.906,37.379,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_53_0.smt2",0,77.7529400235202,94.813,98.635,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1697_terminationG_0.smt2",0,770.705275229358,843.281,877.022,1,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__p1718_edge_closing_0.smt2",,976.657329598506,1000,1000,0,0,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_18_0.smt2",0,35.4554506765605,38.828,40.37,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_27_0.smt2",0,30.0168617021277,33.719,34.976,0,1,0,
"QF_NIA_small\From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2__terminationS_36_0.smt2",0,20.5635102084219,23.109,24.06,0,1,0,
